2023-01-19 17:40:51,+0.3655,+0.3743,+2.370
2023-01-19 17:41:02,+0.3495,+0.3761,+2.250
2023-01-19 17:41:13,+0.3543,+0.3764,+2.141
2023-01-19 17:41:24,+0.3632,+0.3807,+2.045
2023-01-19 17:41:35,+0.3562,+0.3773,+1.952
2023-01-19 17:41:46,+0.3646,+0.3782,+1.845
2023-01-19 17:41:57,+0.3408,+0.3807,+1.737
2023-01-19 17:42:08,+0.3479,+0.3805,+1.634
2023-01-19 17:42:19,+0.3659,+0.3756,+1.531
2023-01-19 17:42:30,+0.3531,+0.3779,+1.424
2023-01-19 17:42:42,+0.3597,+0.3754,+1.311
2023-01-19 17:42:53,+0.3644,+0.3732,+1.245
2023-01-19 17:43:04,+0.3365,+0.3862,+1.187
2023-01-19 17:43:15,+0.3602,+0.3777,+1.071
2023-01-19 17:43:26,+0.3543,+0.3813,+0.954
2023-01-19 17:43:37,+0.3766,+0.3778,+0.831
2023-01-19 17:43:48,+0.3550,+0.3753,+0.734
2023-01-19 17:43:59,+0.3504,+0.3809,+0.675
2023-01-19 17:44:10,+0.3656,+0.3747,+0.540
2023-01-19 17:44:21,+0.3624,+0.3756,+0.453
2023-01-19 17:44:32,+0.3674,+0.3772,+0.353
2023-01-19 17:44:43,+0.3609,+0.3806,+0.264
2023-01-19 17:44:54,+0.3500,+0.3775,+0.139
2023-01-19 17:45:05,+0.3551,+0.3806,+0.015
2023-01-19 17:45:16,+0.3637,+0.3797,-0.091
2023-01-19 17:45:27,+0.3751,+0.3735,-0.171
2023-01-19 17:45:38,+0.3422,+0.3820,-0.303
2023-01-19 17:45:49,+0.3397,+0.3820,-0.409
2023-01-19 17:46:00,+0.3674,+0.3769,-0.477
2023-01-19 17:46:11,+0.3398,+0.3818,-0.573
2023-01-19 17:46:22,+0.3487,+0.3803,-0.667
2023-01-19 17:46:33,+0.3656,+0.3770,-0.756
2023-01-19 17:46:44,+0.3465,+0.3797,-0.858
2023-01-19 17:46:56,+0.3587,+0.3799,-0.956
2023-01-19 17:47:07,+0.3522,+0.3788,-1.017
2023-01-19 17:47:18,+0.3571,+0.3775,-1.094
2023-01-19 17:47:29,+0.3615,+0.3777,-1.206
2023-01-19 17:47:40,+0.3573,+0.3800,-1.311
2023-01-19 17:47:51,+0.3606,+0.3760,-1.385
2023-01-19 17:48:02,+0.3585,+0.3782,-1.475
2023-01-19 17:48:13,+0.3522,+0.3787,-1.587
2023-01-19 17:48:24,+0.3676,+0.3787,-1.697
2023-01-19 17:48:35,+0.3731,+0.3789,-1.769
2023-01-19 17:48:46,+0.3490,+0.3796,-1.866
2023-01-19 17:48:57,+0.3530,+0.3772,-1.964
2023-01-19 17:49:08,+0.3444,+0.3828,-2.059
2023-01-19 17:49:19,+0.3495,+0.3808,-2.135
