"Series,""Date"",""Value"""
"Temperature for Smartbrick 141425,""2022-03-10 01:32:59"",""5.1"""
"Temperature for Smartbrick 141425,""2022-03-10 01:43:00"",""5.1"""
"Temperature for Smartbrick 141425,""2022-03-10 01:53:00"",""5.1"""
"Temperature for Smartbrick 141425,""2022-03-10 02:03:00"",""5.2"""
"Temperature for Smartbrick 141425,""2022-03-10 02:12:59"",""5.1"""
"Temperature for Smartbrick 141425,""2022-03-10 02:22:59"",""5"""
"Temperature for Smartbrick 141425,""2022-03-10 02:32:59"",""4.8"""
"Temperature for Smartbrick 141425,""2022-03-10 02:43:00"",""4.6"""
"Temperature for Smartbrick 141425,""2022-03-10 02:53:00"",""4.5"""
"Temperature for Smartbrick 141425,""2022-03-10 03:03:00"",""4.4"""
"Temperature for Smartbrick 141425,""2022-03-10 03:12:59"",""4.3"""
"Temperature for Smartbrick 141425,""2022-03-10 03:23:00"",""4.3"""
"Temperature for Smartbrick 141425,""2022-03-10 03:33:00"",""4.2"""
"Temperature for Smartbrick 141425,""2022-03-10 03:43:01"",""4.1"""
"Temperature for Smartbrick 141425,""2022-03-10 03:53:00"",""4"""
"Temperature for Smartbrick 141425,""2022-03-10 04:02:59"",""3.9"""
"Temperature for Smartbrick 141425,""2022-03-10 04:13:00"",""3.8"""
"Temperature for Smartbrick 141425,""2022-03-10 04:22:59"",""3.7"""
"Temperature for Smartbrick 141425,""2022-03-10 04:32:59"",""3.6"""
"Temperature for Smartbrick 141425,""2022-03-10 04:43:00"",""3.6"""
"Temperature for Smartbrick 141425,""2022-03-10 04:53:00"",""3.5"""
"Temperature for Smartbrick 141425,""2022-03-10 05:02:59"",""3.4"""
"Temperature for Smartbrick 141425,""2022-03-10 05:13:00"",""3.4"""
"Temperature for Smartbrick 141425,""2022-03-10 05:22:59"",""3.3"""
"Temperature for Smartbrick 141425,""2022-03-10 05:32:59"",""3.2"""
"Temperature for Smartbrick 141425,""2022-03-10 05:43:00"",""3.2"""
"Temperature for Smartbrick 141425,""2022-03-10 05:53:00"",""3.1"""
"Temperature for Smartbrick 141425,""2022-03-10 06:02:59"",""3"""
"Temperature for Smartbrick 141425,""2022-03-10 06:12:59"",""3"""
"Temperature for Smartbrick 141425,""2022-03-10 06:22:59"",""2.8"""
"Temperature for Smartbrick 141425,""2022-03-10 06:32:59"",""2.8"""
"Temperature for Smartbrick 141425,""2022-03-10 06:43:00"",""2.8"""
"Temperature for Smartbrick 141425,""2022-03-10 06:52:59"",""2.8"""
"Temperature for Smartbrick 141425,""2022-03-10 07:02:59"",""2.7"""
"Temperature for Smartbrick 141425,""2022-03-10 07:12:59"",""2.6"""
"Temperature for Smartbrick 141425,""2022-03-10 07:22:59"",""2.6"""
"Temperature for Smartbrick 141425,""2022-03-10 07:32:59"",""2.7"""
"Temperature for Smartbrick 141425,""2022-03-10 07:43:00"",""2.8"""
"Temperature for Smartbrick 141425,""2022-03-10 07:53:00"",""3"""
"Temperature for Smartbrick 141425,""2022-03-10 08:02:59"",""3.1"""
"Temperature for Smartbrick 141425,""2022-03-10 08:13:00"",""3.4"""
"Temperature for Smartbrick 141425,""2022-03-10 08:23:00"",""3.6"""
"Temperature for Smartbrick 141425,""2022-03-10 08:33:00"",""3.9"""
"Temperature for Smartbrick 141425,""2022-03-10 08:42:59"",""4.3"""
"Temperature for Smartbrick 141425,""2022-03-10 08:52:59"",""4.6"""
"Temperature for Smartbrick 141425,""2022-03-10 09:02:59"",""5.4"""
"Temperature for Smartbrick 141425,""2022-03-10 09:12:59"",""5.9"""
"Temperature for Smartbrick 141425,""2022-03-10 09:22:59"",""6.3"""
"Temperature for Smartbrick 141425,""2022-03-10 09:33:00"",""6.7"""
"Temperature for Smartbrick 141425,""2022-03-10 09:42:59"",""7"""
"Temperature for Smartbrick 141425,""2022-03-10 09:52:59"",""7.2"""
"Temperature for Smartbrick 141425,""2022-03-10 10:02:59"",""7.4"""
"Temperature for Smartbrick 141425,""2022-03-10 10:12:59"",""7.4"""
"Temperature for Smartbrick 141425,""2022-03-10 10:23:00"",""7.5"""
"Temperature for Smartbrick 141425,""2022-03-10 10:33:00"",""7.6"""
"Temperature for Smartbrick 141425,""2022-03-10 10:42:59"",""7.8"""
"Temperature for Smartbrick 141425,""2022-03-10 10:53:00"",""8"""
"Temperature for Smartbrick 141425,""2022-03-10 11:02:59"",""8.3"""
"Temperature for Smartbrick 141425,""2022-03-10 11:12:59"",""8.5"""
"Temperature for Smartbrick 141425,""2022-03-10 11:22:59"",""8.7"""
"Temperature for Smartbrick 141425,""2022-03-10 11:33:00"",""8.9"""
"Temperature for Smartbrick 141425,""2022-03-10 11:42:59"",""9.1"""
"Temperature for Smartbrick 141425,""2022-03-10 11:52:59"",""9.4"""
"Temperature for Smartbrick 141425,""2022-03-10 12:02:59"",""9.6"""
"Temperature for Smartbrick 141425,""2022-03-10 12:13:00"",""9.9"""
"Temperature for Smartbrick 141425,""2022-03-10 12:22:59"",""10"""
"Temperature for Smartbrick 141425,""2022-03-10 12:32:59"",""10.2"""
"Temperature for Smartbrick 141425,""2022-03-10 12:42:59"",""10.4"""
"Temperature for Smartbrick 141425,""2022-03-10 12:52:59"",""10.5"""
"Temperature for Smartbrick 141425,""2022-03-10 13:02:59"",""10.7"""
"Temperature for Smartbrick 141425,""2022-03-10 13:13:01"",""10.9"""
"Temperature for Smartbrick 141425,""2022-03-10 13:22:59"",""11.2"""
"Temperature for Smartbrick 141425,""2022-03-10 13:32:59"",""11.4"""
"Temperature for Smartbrick 141425,""2022-03-10 13:42:59"",""11.6"""
"Temperature for Smartbrick 141425,""2022-03-10 13:53:00"",""11.8"""
"Temperature for Smartbrick 141425,""2022-03-10 14:02:59"",""12"""
"Temperature for Smartbrick 141425,""2022-03-10 14:12:59"",""12.1"""
"Temperature for Smartbrick 141425,""2022-03-10 14:23:01"",""12.2"""
"Temperature for Smartbrick 141425,""2022-03-10 14:33:01"",""12.3"""
"Temperature for Smartbrick 141425,""2022-03-10 14:42:59"",""12.3"""
"Temperature for Smartbrick 141425,""2022-03-10 14:52:59"",""12.3"""
"Temperature for Smartbrick 141425,""2022-03-10 15:02:59"",""12.4"""
"Temperature for Smartbrick 141425,""2022-03-10 15:12:59"",""12.4"""
"Temperature for Smartbrick 141425,""2022-03-10 15:22:59"",""12.5"""
"Temperature for Smartbrick 141425,""2022-03-10 15:32:59"",""12.5"""
"Temperature for Smartbrick 141425,""2022-03-10 15:43:00"",""12.6"""
"Temperature for Smartbrick 141425,""2022-03-10 15:53:00"",""12.6"""
"Temperature for Smartbrick 141425,""2022-03-10 16:02:59"",""12.7"""
"Temperature for Smartbrick 141425,""2022-03-10 16:12:59"",""12.7"""
"Temperature for Smartbrick 141425,""2022-03-10 16:22:59"",""12.8"""
"Temperature for Smartbrick 141425,""2022-03-10 16:32:59"",""12.9"""
"Temperature for Smartbrick 141425,""2022-03-10 16:42:59"",""12.9"""
"Temperature for Smartbrick 141425,""2022-03-10 16:52:59"",""12.8"""
"Temperature for Smartbrick 141425,""2022-03-10 17:02:59"",""12.9"""
"Temperature for Smartbrick 141425,""2022-03-10 17:12:59"",""12.8"""
"Temperature for Smartbrick 141425,""2022-03-10 17:23:02"",""12.6"""
"Temperature for Smartbrick 141425,""2022-03-10 17:32:59"",""12.5"""
"Temperature for Smartbrick 141425,""2022-03-10 17:43:00"",""12.5"""
"Temperature for Smartbrick 141425,""2022-03-10 17:53:03"",""12.2"""
"Temperature for Smartbrick 141425,""2022-03-10 18:02:59"",""12.1"""
"Temperature for Smartbrick 141425,""2022-03-10 18:12:59"",""11.9"""
"Temperature for Smartbrick 141425,""2022-03-10 18:23:00"",""11.7"""
"Temperature for Smartbrick 141425,""2022-03-10 18:32:59"",""11.5"""
"Temperature for Smartbrick 141425,""2022-03-10 18:42:59"",""11.3"""
"Temperature for Smartbrick 141425,""2022-03-10 18:52:59"",""11"""
"Temperature for Smartbrick 141425,""2022-03-10 19:02:59"",""10.7"""
"Temperature for Smartbrick 141425,""2022-03-10 19:12:59"",""10.5"""
"Temperature for Smartbrick 141425,""2022-03-10 19:22:59"",""10.3"""
"Temperature for Smartbrick 141425,""2022-03-10 19:32:59"",""10.1"""
"Temperature for Smartbrick 141425,""2022-03-10 19:42:59"",""10"""
"Temperature for Smartbrick 141425,""2022-03-10 19:53:00"",""9.8"""
"Temperature for Smartbrick 141425,""2022-03-10 20:02:59"",""9.6"""
"Temperature for Smartbrick 141425,""2022-03-10 20:12:59"",""9.6"""
"Temperature for Smartbrick 141425,""2022-03-10 20:22:59"",""9.7"""
"Temperature for Smartbrick 141425,""2022-03-10 20:32:59"",""9.7"""
"Temperature for Smartbrick 141425,""2022-03-10 20:42:59"",""9.7"""
"Temperature for Smartbrick 141425,""2022-03-10 20:52:59"",""9.5"""
"Temperature for Smartbrick 141425,""2022-03-10 21:02:59"",""9.4"""
"Temperature for Smartbrick 141425,""2022-03-10 21:12:59"",""9.2"""
"Temperature for Smartbrick 141425,""2022-03-10 21:22:59"",""9.1"""
"Temperature for Smartbrick 141425,""2022-03-10 21:32:59"",""9.1"""
"Temperature for Smartbrick 141425,""2022-03-10 21:42:59"",""9"""
"Temperature for Smartbrick 141425,""2022-03-10 21:52:59"",""9"""
"Temperature for Smartbrick 141425,""2022-03-10 22:03:00"",""8.9"""
"Temperature for Smartbrick 141425,""2022-03-10 22:12:59"",""8.9"""
"Temperature for Smartbrick 141425,""2022-03-10 22:22:59"",""8.9"""
"Temperature for Smartbrick 141425,""2022-03-10 22:32:59"",""8.9"""
"Temperature for Smartbrick 141425,""2022-03-10 22:42:59"",""8.8"""
"Temperature for Smartbrick 141425,""2022-03-10 22:52:59"",""8.7"""
"Temperature for Smartbrick 141425,""2022-03-10 23:02:59"",""8.5"""
"Temperature for Smartbrick 141425,""2022-03-10 23:12:59"",""8.4"""
"Temperature for Smartbrick 141425,""2022-03-10 23:22:59"",""8.2"""
"Temperature for Smartbrick 141425,""2022-03-10 23:32:59"",""8.1"""
"Temperature for Smartbrick 141425,""2022-03-10 23:42:59"",""8"""
"Temperature for Smartbrick 141425,""2022-03-10 23:53:00"",""7.9"""
"Temperature for Smartbrick 141425,""2022-03-11 00:02:59"",""7.9"""
"Temperature for Smartbrick 141425,""2022-03-11 00:12:59"",""7.8"""
"Temperature for Smartbrick 141425,""2022-03-11 00:22:59"",""7.7"""
"Temperature for Smartbrick 141425,""2022-03-11 00:32:59"",""7.6"""
"Temperature for Smartbrick 141425,""2022-03-11 00:42:59"",""7.6"""
"Temperature for Smartbrick 141425,""2022-03-11 00:53:00"",""7.5"""
"Temperature for Smartbrick 141425,""2022-03-11 01:02:59"",""7.4"""
"Temperature for Smartbrick 141425,""2022-03-11 01:12:59"",""7.2"""
"Temperature for Smartbrick 141425,""2022-03-11 01:22:59"",""7"""
"Temperature for Smartbrick 141425,""2022-03-11 01:32:59"",""6.8"""
"Temperature for Smartbrick 141425,""2022-03-11 01:42:59"",""6.8"""
"Temperature for Smartbrick 141425,""2022-03-11 01:52:59"",""6.8"""
"Temperature for Smartbrick 141425,""2022-03-11 03:33:37"",""6.7"""
"Temperature for Smartbrick 141425,""2022-03-11 03:43:28"",""6.2"""
"Temperature for Smartbrick 141425,""2022-03-11 03:53:28"",""6.1"""
"Temperature for Smartbrick 141425,""2022-03-11 04:03:28"",""6"""
"Temperature for Smartbrick 141425,""2022-03-11 04:13:28"",""5.9"""
"Temperature for Smartbrick 141425,""2022-03-11 05:54:01"",""5.5"""
"Temperature for Smartbrick 141425,""2022-03-11 06:03:58"",""5.1"""
"Temperature for Smartbrick 141425,""2022-03-11 06:13:58"",""5"""
"Temperature for Smartbrick 141425,""2022-03-11 06:24:00"",""5"""
"Temperature for Smartbrick 141425,""2022-03-11 06:33:58"",""4.9"""
"Temperature for Smartbrick 141425,""2022-03-11 06:43:58"",""4.9"""
"Temperature for Smartbrick 141425,""2022-03-11 06:53:59"",""4.9"""
"Temperature for Smartbrick 141425,""2022-03-11 07:03:58"",""5"""
"Temperature for Smartbrick 141425,""2022-03-11 07:13:58"",""5.1"""
"Temperature for Smartbrick 141425,""2022-03-11 07:23:59"",""5.2"""
"Temperature for Smartbrick 141425,""2022-03-11 07:33:58"",""5.4"""
"Temperature for Smartbrick 141425,""2022-03-11 07:43:58"",""5.5"""
"Temperature for Smartbrick 141425,""2022-03-11 07:53:58"",""5.6"""
"Temperature for Smartbrick 141425,""2022-03-11 08:03:58"",""5.7"""
"Temperature for Smartbrick 141425,""2022-03-11 08:13:58"",""5.8"""
"Temperature for Smartbrick 141425,""2022-03-11 08:23:59"",""5.9"""
"Temperature for Smartbrick 141425,""2022-03-11 08:33:58"",""6"""
"Temperature for Smartbrick 141425,""2022-03-11 08:43:58"",""6.1"""
"Temperature for Smartbrick 141425,""2022-03-11 08:53:59"",""6.3"""
"Temperature for Smartbrick 141425,""2022-03-11 09:03:58"",""7"""
"Temperature for Smartbrick 141425,""2022-03-11 09:13:58"",""7.5"""
"Temperature for Smartbrick 141425,""2022-03-11 09:24:03"",""7.9"""
"Temperature for Smartbrick 141425,""2022-03-11 09:33:58"",""8.1"""
"Temperature for Smartbrick 141425,""2022-03-11 09:43:58"",""8.3"""
"Temperature for Smartbrick 141425,""2022-03-11 09:53:58"",""8.5"""
"Temperature for Smartbrick 141425,""2022-03-11 10:03:58"",""8.7"""
"Temperature for Smartbrick 141425,""2022-03-11 10:13:58"",""8.7"""
"Temperature for Smartbrick 141425,""2022-03-11 10:23:58"",""8.8"""
"Temperature for Smartbrick 141425,""2022-03-11 10:33:58"",""9"""
"Temperature for Smartbrick 141425,""2022-03-11 10:43:58"",""9.2"""
"Temperature for Smartbrick 141425,""2022-03-11 10:53:58"",""9.4"""
"Temperature for Smartbrick 141425,""2022-03-11 11:03:58"",""9.6"""
"Temperature for Smartbrick 141425,""2022-03-11 11:13:58"",""9.8"""
"Temperature for Smartbrick 141425,""2022-03-11 11:23:59"",""10"""
"Temperature for Smartbrick 141425,""2022-03-11 11:33:58"",""10.2"""
"Temperature for Smartbrick 141425,""2022-03-11 11:43:59"",""10.4"""
"Temperature for Smartbrick 141425,""2022-03-11 11:53:58"",""10.7"""
"Temperature for Smartbrick 141425,""2022-03-11 12:03:58"",""10.9"""
"Temperature for Smartbrick 141425,""2022-03-11 12:13:58"",""11.2"""
"Temperature for Smartbrick 141425,""2022-03-11 12:23:58"",""11.4"""
"Temperature for Smartbrick 141425,""2022-03-11 12:33:59"",""11.6"""
"Temperature for Smartbrick 141425,""2022-03-11 12:43:58"",""11.7"""
"Temperature for Smartbrick 141425,""2022-03-11 12:53:59"",""11.9"""
"Temperature for Smartbrick 141425,""2022-03-11 13:03:58"",""12.1"""
"Temperature for Smartbrick 141425,""2022-03-11 13:13:58"",""12.2"""
"Temperature for Smartbrick 141425,""2022-03-11 13:23:59"",""12.4"""
"Temperature for Smartbrick 141425,""2022-03-11 13:33:59"",""12.5"""
"Temperature for Smartbrick 141425,""2022-03-11 13:43:58"",""12.7"""
"Temperature for Smartbrick 141425,""2022-03-11 13:53:59"",""12.8"""
"Temperature for Smartbrick 141425,""2022-03-11 14:04:03"",""13"""
"Temperature for Smartbrick 141425,""2022-03-11 14:13:58"",""13.1"""
"Temperature for Smartbrick 141425,""2022-03-11 14:23:59"",""13.2"""
"Temperature for Smartbrick 141425,""2022-03-11 14:33:58"",""13.3"""
"Temperature for Smartbrick 141425,""2022-03-11 14:43:58"",""13.3"""
"Temperature for Smartbrick 141425,""2022-03-11 14:53:58"",""13.3"""
"Temperature for Smartbrick 141425,""2022-03-11 15:03:58"",""13.3"""
"Temperature for Smartbrick 141425,""2022-03-11 15:13:58"",""13.5"""
"Temperature for Smartbrick 141425,""2022-03-11 15:23:58"",""13.5"""
"Temperature for Smartbrick 141425,""2022-03-11 15:33:58"",""13.5"""
"Temperature for Smartbrick 141425,""2022-03-11 15:43:57"",""13.6"""
"Temperature for Smartbrick 141425,""2022-03-11 15:53:58"",""13.7"""
"Temperature for Smartbrick 141425,""2022-03-11 16:03:58"",""13.6"""
"Temperature for Smartbrick 141425,""2022-03-11 16:13:59"",""13.6"""
"Temperature for Smartbrick 141425,""2022-03-11 16:23:58"",""13.6"""
"Temperature for Smartbrick 141425,""2022-03-11 16:33:58"",""13.5"""
"Temperature for Smartbrick 141425,""2022-03-11 16:43:58"",""13.3"""
"Temperature for Smartbrick 141425,""2022-03-11 16:53:57"",""13.2"""
"Temperature for Smartbrick 141425,""2022-03-11 17:03:57"",""13.1"""
"Temperature for Smartbrick 141425,""2022-03-11 17:13:58"",""13"""
"Temperature for Smartbrick 141425,""2022-03-11 17:23:59"",""13"""
"Temperature for Smartbrick 141425,""2022-03-11 17:33:57"",""13"""
"Temperature for Smartbrick 141425,""2022-03-11 17:43:57"",""13"""
"Temperature for Smartbrick 141425,""2022-03-11 17:53:58"",""12.9"""
"Temperature for Smartbrick 141425,""2022-03-11 18:03:57"",""12.9"""
"Temperature for Smartbrick 141425,""2022-03-11 18:13:57"",""12.8"""
"Temperature for Smartbrick 141425,""2022-03-11 18:24:02"",""12.7"""
"Temperature for Smartbrick 141425,""2022-03-11 18:33:57"",""12.5"""
"Temperature for Smartbrick 141425,""2022-03-11 18:43:57"",""12.4"""
"Temperature for Smartbrick 141425,""2022-03-11 18:53:59"",""12.3"""
"Temperature for Smartbrick 141425,""2022-03-11 19:03:57"",""12.3"""
"Temperature for Smartbrick 141425,""2022-03-11 19:14:01"",""12.2"""
"Temperature for Smartbrick 141425,""2022-03-11 19:23:58"",""12.1"""
"Temperature for Smartbrick 141425,""2022-03-11 19:33:57"",""12"""
"Temperature for Smartbrick 141425,""2022-03-11 19:43:59"",""11.9"""
"Temperature for Smartbrick 141425,""2022-03-11 19:54:00"",""11.9"""
"Temperature for Smartbrick 141425,""2022-03-11 20:03:58"",""11.8"""
"Temperature for Smartbrick 141425,""2022-03-11 20:13:57"",""11.7"""
"Temperature for Smartbrick 141425,""2022-03-11 20:23:58"",""11.6"""
"Temperature for Smartbrick 141425,""2022-03-11 20:33:57"",""11.6"""
"Temperature for Smartbrick 141425,""2022-03-11 20:43:57"",""11.5"""
"Temperature for Smartbrick 141425,""2022-03-11 20:53:58"",""11.4"""
"Temperature for Smartbrick 141425,""2022-03-11 21:03:58"",""11.3"""
"Temperature for Smartbrick 141425,""2022-03-11 21:13:57"",""11.2"""
"Temperature for Smartbrick 141425,""2022-03-11 21:23:57"",""11.2"""
"Temperature for Smartbrick 141425,""2022-03-11 21:33:57"",""11.2"""
"Temperature for Smartbrick 141425,""2022-03-11 21:43:57"",""11.2"""
"Temperature for Smartbrick 141425,""2022-03-11 21:53:59"",""11.1"""
"Temperature for Smartbrick 141425,""2022-03-11 22:04:00"",""11.1"""
"Temperature for Smartbrick 141425,""2022-03-11 22:13:58"",""11"""
"Temperature for Smartbrick 141425,""2022-03-11 22:23:57"",""10.8"""
"Temperature for Smartbrick 141425,""2022-03-11 22:33:57"",""10.7"""
"Temperature for Smartbrick 141425,""2022-03-11 22:43:57"",""10.5"""
"Temperature for Smartbrick 141425,""2022-03-11 22:53:58"",""10.5"""
"Temperature for Smartbrick 141425,""2022-03-11 23:03:57"",""10.4"""
"Temperature for Smartbrick 141425,""2022-03-11 23:13:57"",""10.4"""
"Temperature for Smartbrick 141425,""2022-03-11 23:23:59"",""10.4"""
"Temperature for Smartbrick 141425,""2022-03-11 23:33:58"",""10.4"""
"Temperature for Smartbrick 141425,""2022-03-11 23:43:57"",""10.3"""
"Temperature for Smartbrick 141425,""2022-03-11 23:53:57"",""10.2"""
"Temperature for Smartbrick 141425,""2022-03-12 00:03:58"",""10.2"""
"Temperature for Smartbrick 141425,""2022-03-12 00:13:57"",""10.1"""
"Temperature for Smartbrick 141425,""2022-03-12 00:23:57"",""10.1"""
"Temperature for Smartbrick 141425,""2022-03-12 00:33:57"",""10.1"""
"Temperature for Smartbrick 141425,""2022-03-12 00:43:57"",""10.1"""
"Temperature for Smartbrick 141425,""2022-03-12 00:53:57"",""10.1"""
"Temperature for Smartbrick 141425,""2022-03-12 01:03:58"",""10.2"""
"Temperature for Smartbrick 141425,""2022-03-12 01:14:00"",""10.2"""
"Temperature for Smartbrick 141425,""2022-03-12 01:23:57"",""10.1"""
"Temperature for Smartbrick 141425,""2022-03-12 01:33:58"",""10.1"""
"Temperature for Smartbrick 141425,""2022-03-12 01:43:57"",""10"""
"Temperature for Smartbrick 141425,""2022-03-12 01:53:58"",""10"""
"Temperature for Smartbrick 141425,""2022-03-12 02:03:57"",""9.9"""
"Temperature for Smartbrick 141425,""2022-03-12 02:13:57"",""9.8"""
"Temperature for Smartbrick 141425,""2022-03-12 02:23:59"",""9.7"""
"Temperature for Smartbrick 141425,""2022-03-12 02:33:58"",""9.6"""
"Temperature for Smartbrick 141425,""2022-03-12 02:43:58"",""9.4"""
"Temperature for Smartbrick 141425,""2022-03-12 02:53:58"",""9.2"""
"Temperature for Smartbrick 141425,""2022-03-12 03:03:57"",""9.1"""
"Temperature for Smartbrick 141425,""2022-03-12 03:13:57"",""8.9"""
"Temperature for Smartbrick 141425,""2022-03-12 03:23:57"",""8.9"""
"Temperature for Smartbrick 141425,""2022-03-12 03:33:58"",""8.9"""
"Temperature for Smartbrick 141425,""2022-03-12 03:43:57"",""8.9"""
"Temperature for Smartbrick 141425,""2022-03-12 03:53:57"",""8.8"""
"Temperature for Smartbrick 141425,""2022-03-12 04:03:58"",""8.8"""
"Temperature for Smartbrick 141425,""2022-03-12 04:13:57"",""8.8"""
"Temperature for Smartbrick 141425,""2022-03-12 04:23:57"",""8.8"""
"Temperature for Smartbrick 141425,""2022-03-12 04:33:57"",""8.7"""
"Temperature for Smartbrick 141425,""2022-03-12 04:43:57"",""8.7"""
"Temperature for Smartbrick 141425,""2022-03-12 04:53:57"",""8.8"""
"Temperature for Smartbrick 141425,""2022-03-12 05:03:57"",""8.9"""
"Temperature for Smartbrick 141425,""2022-03-12 05:13:57"",""8.9"""
"Temperature for Smartbrick 141425,""2022-03-12 05:23:57"",""8.7"""
"Temperature for Smartbrick 141425,""2022-03-12 05:33:59"",""8.6"""
"Temperature for Smartbrick 141425,""2022-03-12 05:43:57"",""8.5"""
"Temperature for Smartbrick 141425,""2022-03-12 05:53:58"",""8.5"""
"Temperature for Smartbrick 141425,""2022-03-12 06:03:58"",""8.3"""
"Temperature for Smartbrick 141425,""2022-03-12 06:13:58"",""8.3"""
"Temperature for Smartbrick 141425,""2022-03-12 06:23:58"",""8.4"""
"Temperature for Smartbrick 141425,""2022-03-12 06:33:57"",""8.4"""
"Temperature for Smartbrick 141425,""2022-03-12 06:43:57"",""8.4"""
"Temperature for Smartbrick 141425,""2022-03-12 06:53:57"",""8.4"""
"Temperature for Smartbrick 141425,""2022-03-12 07:03:57"",""8.4"""
"Temperature for Smartbrick 141425,""2022-03-12 07:13:57"",""8.3"""
"Temperature for Smartbrick 141425,""2022-03-12 07:23:57"",""8.3"""
"Temperature for Smartbrick 141425,""2022-03-12 07:33:57"",""8.4"""
"Temperature for Smartbrick 141425,""2022-03-12 07:43:57"",""8.6"""
"Temperature for Smartbrick 141425,""2022-03-12 07:53:57"",""8.8"""
"Temperature for Smartbrick 141425,""2022-03-12 08:03:57"",""9"""
"Temperature for Smartbrick 141425,""2022-03-12 08:13:57"",""9.1"""
"Temperature for Smartbrick 141425,""2022-03-12 08:23:57"",""9.3"""
"Temperature for Smartbrick 141425,""2022-03-12 08:33:57"",""9.5"""
"Temperature for Smartbrick 141425,""2022-03-12 08:43:58"",""9.6"""
"Temperature for Smartbrick 141425,""2022-03-12 08:53:58"",""9.8"""
"Temperature for Smartbrick 141425,""2022-03-12 09:03:57"",""10"""
"Temperature for Smartbrick 141425,""2022-03-12 09:13:57"",""10.1"""
"Temperature for Smartbrick 141425,""2022-03-12 09:23:59"",""10.2"""
"Temperature for Smartbrick 141425,""2022-03-12 09:33:57"",""10.4"""
"Temperature for Smartbrick 141425,""2022-03-12 09:43:58"",""10.6"""
"Temperature for Smartbrick 141425,""2022-03-12 09:53:57"",""10.8"""
"Temperature for Smartbrick 141425,""2022-03-12 10:03:57"",""11"""
"Temperature for Smartbrick 141425,""2022-03-12 10:13:57"",""11.1"""
"Temperature for Smartbrick 141425,""2022-03-12 10:23:57"",""11.1"""
"Temperature for Smartbrick 141425,""2022-03-12 10:33:57"",""11.3"""
"Temperature for Smartbrick 141425,""2022-03-12 10:44:02"",""11.4"""
"Temperature for Smartbrick 141425,""2022-03-12 10:53:57"",""11.6"""
"Temperature for Smartbrick 141425,""2022-03-12 11:03:57"",""11.6"""
"Temperature for Smartbrick 141425,""2022-03-12 11:13:57"",""11.7"""
"Temperature for Smartbrick 141425,""2022-03-12 11:23:57"",""11.8"""
"Temperature for Smartbrick 141425,""2022-03-12 11:33:57"",""11.9"""
"Temperature for Smartbrick 141425,""2022-03-12 11:43:57"",""11.9"""
"Temperature for Smartbrick 141425,""2022-03-12 11:53:57"",""12"""
"Temperature for Smartbrick 141425,""2022-03-12 12:03:57"",""12.2"""
"Temperature for Smartbrick 141425,""2022-03-12 12:13:57"",""12.4"""
"Temperature for Smartbrick 141425,""2022-03-12 12:23:57"",""12.5"""
"Temperature for Smartbrick 141425,""2022-03-12 12:33:58"",""12.6"""
"Temperature for Smartbrick 141425,""2022-03-12 12:43:57"",""12.6"""
"Temperature for Smartbrick 141425,""2022-03-12 12:53:57"",""12.6"""
"Temperature for Smartbrick 141425,""2022-03-12 13:03:56"",""12.7"""
"Temperature for Smartbrick 141425,""2022-03-12 13:13:56"",""12.8"""
"Temperature for Smartbrick 141425,""2022-03-12 13:23:56"",""12.9"""
"Temperature for Smartbrick 141425,""2022-03-12 13:33:56"",""13"""
"Temperature for Smartbrick 141425,""2022-03-12 13:43:56"",""12.9"""
"Temperature for Smartbrick 141425,""2022-03-12 13:53:57"",""13"""
"Temperature for Smartbrick 141425,""2022-03-12 14:03:56"",""13.1"""
"Temperature for Smartbrick 141425,""2022-03-12 14:13:56"",""13.2"""
"Temperature for Smartbrick 141425,""2022-03-12 14:23:57"",""13.2"""
"Temperature for Smartbrick 141425,""2022-03-12 14:33:56"",""13.2"""
"Temperature for Smartbrick 141425,""2022-03-12 14:43:57"",""13.2"""
"Temperature for Smartbrick 141425,""2022-03-12 14:53:57"",""13.2"""
"Temperature for Smartbrick 141425,""2022-03-12 15:03:57"",""13.4"""
"Temperature for Smartbrick 141425,""2022-03-12 15:13:56"",""13.4"""
"Temperature for Smartbrick 141425,""2022-03-12 15:23:57"",""13.4"""
"Temperature for Smartbrick 141425,""2022-03-12 15:33:58"",""13.3"""
"Temperature for Smartbrick 141425,""2022-03-12 15:43:56"",""13.2"""
"Temperature for Smartbrick 141425,""2022-03-12 15:53:56"",""13.1"""
"Temperature for Smartbrick 141425,""2022-03-12 16:03:56"",""12.8"""
"Temperature for Smartbrick 141425,""2022-03-12 16:14:02"",""12.7"""
"Temperature for Smartbrick 141425,""2022-03-12 16:23:56"",""12.5"""
"Temperature for Smartbrick 141425,""2022-03-12 16:33:57"",""12.5"""
"Temperature for Smartbrick 141425,""2022-03-12 16:43:56"",""12.3"""
"Temperature for Smartbrick 141425,""2022-03-12 16:53:56"",""12.2"""
"Temperature for Smartbrick 141425,""2022-03-12 17:03:56"",""12.2"""
"Temperature for Smartbrick 141425,""2022-03-12 17:13:56"",""12.2"""
"Temperature for Smartbrick 141425,""2022-03-12 17:23:58"",""12.3"""
"Temperature for Smartbrick 141425,""2022-03-12 17:33:57"",""12.3"""
"Temperature for Smartbrick 141425,""2022-03-12 17:43:56"",""12.2"""
"Temperature for Smartbrick 141425,""2022-03-12 17:53:58"",""12.1"""
"Temperature for Smartbrick 141425,""2022-03-12 18:03:56"",""11.9"""
