"Series,""Date"",""Value"""
"Temperature for Smartbrick 141419,""2022-03-12 22:42:33"",""11.6"""
"Temperature for Smartbrick 141419,""2022-03-12 22:52:33"",""11.5"""
"Temperature for Smartbrick 141419,""2022-03-12 23:02:33"",""11.5"""
"Temperature for Smartbrick 141419,""2022-03-12 23:12:32"",""11.5"""
"Temperature for Smartbrick 141419,""2022-03-12 23:22:33"",""11.4"""
"Temperature for Smartbrick 141419,""2022-03-12 23:32:32"",""11.3"""
"Temperature for Smartbrick 141419,""2022-03-12 23:42:33"",""11.3"""
"Temperature for Smartbrick 141419,""2022-03-12 23:52:32"",""11.3"""
"Temperature for Smartbrick 141419,""2022-03-13 00:02:33"",""11.1"""
"Temperature for Smartbrick 141419,""2022-03-13 00:12:33"",""11.1"""
"Temperature for Smartbrick 141419,""2022-03-13 00:22:32"",""11.1"""
"Temperature for Smartbrick 141419,""2022-03-13 00:32:32"",""11"""
"Temperature for Smartbrick 141419,""2022-03-13 00:42:37"",""11"""
"Temperature for Smartbrick 141419,""2022-03-13 00:52:32"",""10.9"""
"Temperature for Smartbrick 141419,""2022-03-13 01:02:32"",""10.8"""
"Temperature for Smartbrick 141419,""2022-03-13 01:12:32"",""10.7"""
"Temperature for Smartbrick 141419,""2022-03-13 01:22:32"",""10.7"""
"Temperature for Smartbrick 141419,""2022-03-13 01:32:32"",""10.6"""
"Temperature for Smartbrick 141419,""2022-03-13 01:42:32"",""10.6"""
"Temperature for Smartbrick 141419,""2022-03-13 01:52:32"",""10.7"""
"Temperature for Smartbrick 141419,""2022-03-13 02:02:32"",""10.7"""
"Temperature for Smartbrick 141419,""2022-03-13 02:12:32"",""10.7"""
"Temperature for Smartbrick 141419,""2022-03-13 02:22:36"",""10.7"""
"Temperature for Smartbrick 141419,""2022-03-13 02:32:32"",""10.7"""
"Temperature for Smartbrick 141419,""2022-03-13 02:42:33"",""10.6"""
"Temperature for Smartbrick 141419,""2022-03-13 02:52:33"",""10.6"""
"Temperature for Smartbrick 141419,""2022-03-13 03:02:32"",""10.6"""
"Temperature for Smartbrick 141419,""2022-03-13 03:12:32"",""10.5"""
"Temperature for Smartbrick 141419,""2022-03-13 03:22:32"",""10.5"""
"Temperature for Smartbrick 141419,""2022-03-13 03:32:32"",""10.5"""
"Temperature for Smartbrick 141419,""2022-03-13 03:42:33"",""10.5"""
"Temperature for Smartbrick 141419,""2022-03-13 03:52:32"",""10.4"""
"Temperature for Smartbrick 141419,""2022-03-13 04:02:32"",""10.3"""
"Temperature for Smartbrick 141419,""2022-03-13 04:12:32"",""10.4"""
"Temperature for Smartbrick 141419,""2022-03-13 04:22:32"",""10.4"""
"Temperature for Smartbrick 141419,""2022-03-13 04:32:33"",""10.4"""
"Temperature for Smartbrick 141419,""2022-03-13 04:42:32"",""10.3"""
"Temperature for Smartbrick 141419,""2022-03-13 04:52:32"",""10.2"""
"Temperature for Smartbrick 141419,""2022-03-13 05:02:32"",""10.2"""
"Temperature for Smartbrick 141419,""2022-03-13 05:12:32"",""10"""
"Temperature for Smartbrick 141419,""2022-03-13 05:22:32"",""9.9"""
"Temperature for Smartbrick 141419,""2022-03-13 05:32:32"",""9.8"""
"Temperature for Smartbrick 141419,""2022-03-13 05:42:32"",""9.8"""
"Temperature for Smartbrick 141419,""2022-03-13 05:52:32"",""9.7"""
"Temperature for Smartbrick 141419,""2022-03-13 06:02:32"",""9.7"""
"Temperature for Smartbrick 141419,""2022-03-13 06:12:33"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-13 06:22:32"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-13 06:32:32"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-13 06:42:32"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-13 06:52:32"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-13 07:02:32"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-13 07:12:33"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-13 07:22:33"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-13 07:32:32"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-13 07:42:32"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-13 07:52:32"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-13 08:02:32"",""9.7"""
"Temperature for Smartbrick 141419,""2022-03-13 08:12:33"",""9.8"""
"Temperature for Smartbrick 141419,""2022-03-13 08:22:32"",""9.8"""
"Temperature for Smartbrick 141419,""2022-03-13 08:32:32"",""9.9"""
"Temperature for Smartbrick 141419,""2022-03-13 08:42:33"",""10"""
"Temperature for Smartbrick 141419,""2022-03-13 08:52:33"",""10.1"""
"Temperature for Smartbrick 141419,""2022-03-13 09:02:33"",""10.3"""
"Temperature for Smartbrick 141419,""2022-03-13 09:12:33"",""10.6"""
"Temperature for Smartbrick 141419,""2022-03-13 09:22:32"",""10.7"""
"Temperature for Smartbrick 141419,""2022-03-13 09:32:32"",""11"""
"Temperature for Smartbrick 141419,""2022-03-13 09:42:33"",""11.1"""
"Temperature for Smartbrick 141419,""2022-03-13 09:52:32"",""11.3"""
"Temperature for Smartbrick 141419,""2022-03-13 10:02:32"",""11.5"""
"Temperature for Smartbrick 141419,""2022-03-13 10:12:32"",""11.6"""
"Temperature for Smartbrick 141419,""2022-03-13 10:22:32"",""11.6"""
"Temperature for Smartbrick 141419,""2022-03-13 10:32:33"",""11.7"""
"Temperature for Smartbrick 141419,""2022-03-13 10:42:32"",""11.8"""
"Temperature for Smartbrick 141419,""2022-03-13 10:52:32"",""11.9"""
"Temperature for Smartbrick 141419,""2022-03-13 11:02:32"",""12.1"""
"Temperature for Smartbrick 141419,""2022-03-13 11:12:32"",""12.2"""
"Temperature for Smartbrick 141419,""2022-03-13 11:22:32"",""12.2"""
"Temperature for Smartbrick 141419,""2022-03-13 11:32:36"",""12.3"""
"Temperature for Smartbrick 141419,""2022-03-13 11:42:32"",""12.4"""
"Temperature for Smartbrick 141419,""2022-03-13 11:52:32"",""12.4"""
"Temperature for Smartbrick 141419,""2022-03-13 12:02:33"",""12.5"""
"Temperature for Smartbrick 141419,""2022-03-13 12:12:34"",""12.6"""
"Temperature for Smartbrick 141419,""2022-03-13 12:22:33"",""12.7"""
"Temperature for Smartbrick 141419,""2022-03-13 12:32:33"",""12.7"""
"Temperature for Smartbrick 141419,""2022-03-13 12:42:33"",""12.9"""
"Temperature for Smartbrick 141419,""2022-03-13 12:52:33"",""13"""
"Temperature for Smartbrick 141419,""2022-03-13 13:02:32"",""13.1"""
"Temperature for Smartbrick 141419,""2022-03-13 13:12:33"",""13.2"""
"Temperature for Smartbrick 141419,""2022-03-13 13:22:33"",""13.5"""
"Temperature for Smartbrick 141419,""2022-03-13 13:32:33"",""13.7"""
"Temperature for Smartbrick 141419,""2022-03-13 13:42:33"",""13.8"""
"Temperature for Smartbrick 141419,""2022-03-13 13:52:32"",""13.8"""
"Temperature for Smartbrick 141419,""2022-03-13 14:02:33"",""13.9"""
"Temperature for Smartbrick 141419,""2022-03-13 14:12:32"",""14.1"""
"Temperature for Smartbrick 141419,""2022-03-13 14:22:32"",""14.2"""
"Temperature for Smartbrick 141419,""2022-03-13 14:32:33"",""14.3"""
"Temperature for Smartbrick 141419,""2022-03-13 14:42:33"",""14.3"""
"Temperature for Smartbrick 141419,""2022-03-13 14:52:32"",""14.4"""
"Temperature for Smartbrick 141419,""2022-03-13 15:02:33"",""14.4"""
"Temperature for Smartbrick 141419,""2022-03-13 15:12:35"",""14.4"""
"Temperature for Smartbrick 141419,""2022-03-13 15:22:33"",""14.5"""
"Temperature for Smartbrick 141419,""2022-03-13 15:32:33"",""14.6"""
"Temperature for Smartbrick 141419,""2022-03-13 15:42:32"",""14.6"""
"Temperature for Smartbrick 141419,""2022-03-13 15:52:33"",""14.6"""
"Temperature for Smartbrick 141419,""2022-03-13 16:02:32"",""14.6"""
"Temperature for Smartbrick 141419,""2022-03-13 16:12:33"",""14.6"""
"Temperature for Smartbrick 141419,""2022-03-13 16:22:33"",""14.6"""
"Temperature for Smartbrick 141419,""2022-03-13 16:32:32"",""14.6"""
"Temperature for Smartbrick 141419,""2022-03-13 16:42:32"",""14.6"""
"Temperature for Smartbrick 141419,""2022-03-13 16:52:33"",""14.6"""
"Temperature for Smartbrick 141419,""2022-03-13 17:02:33"",""14.6"""
"Temperature for Smartbrick 141419,""2022-03-13 17:12:32"",""14.7"""
"Temperature for Smartbrick 141419,""2022-03-13 17:22:33"",""14.7"""
"Temperature for Smartbrick 141419,""2022-03-13 17:32:33"",""14.7"""
"Temperature for Smartbrick 141419,""2022-03-13 17:42:33"",""14.6"""
"Temperature for Smartbrick 141419,""2022-03-13 17:52:33"",""14.5"""
"Temperature for Smartbrick 141419,""2022-03-13 18:02:33"",""14.2"""
"Temperature for Smartbrick 141419,""2022-03-13 18:12:33"",""13.9"""
"Temperature for Smartbrick 141419,""2022-03-13 18:22:33"",""13.6"""
"Temperature for Smartbrick 141419,""2022-03-13 18:32:32"",""13.2"""
"Temperature for Smartbrick 141419,""2022-03-13 18:42:33"",""13"""
"Temperature for Smartbrick 141419,""2022-03-13 18:52:33"",""12.8"""
"Temperature for Smartbrick 141419,""2022-03-13 19:02:33"",""12.5"""
"Temperature for Smartbrick 141419,""2022-03-13 19:12:32"",""12.3"""
"Temperature for Smartbrick 141419,""2022-03-13 19:22:33"",""12.4"""
"Temperature for Smartbrick 141419,""2022-03-13 19:32:33"",""12.4"""
"Temperature for Smartbrick 141419,""2022-03-13 19:42:32"",""12.6"""
"Temperature for Smartbrick 141419,""2022-03-13 19:52:32"",""12.8"""
"Temperature for Smartbrick 141419,""2022-03-13 20:02:33"",""12.9"""
"Temperature for Smartbrick 141419,""2022-03-13 20:12:34"",""12.9"""
"Temperature for Smartbrick 141419,""2022-03-13 20:22:32"",""12.9"""
"Temperature for Smartbrick 141419,""2022-03-13 20:32:32"",""12.9"""
"Temperature for Smartbrick 141419,""2022-03-13 20:42:33"",""12.9"""
"Temperature for Smartbrick 141419,""2022-03-13 20:52:33"",""12.8"""
"Temperature for Smartbrick 141419,""2022-03-13 21:02:33"",""12.6"""
"Temperature for Smartbrick 141419,""2022-03-13 21:12:33"",""12.6"""
"Temperature for Smartbrick 141419,""2022-03-13 21:22:32"",""12.6"""
"Temperature for Smartbrick 141419,""2022-03-13 21:32:33"",""12.5"""
"Temperature for Smartbrick 141419,""2022-03-13 21:42:32"",""12.5"""
"Temperature for Smartbrick 141419,""2022-03-13 21:52:32"",""12.4"""
"Temperature for Smartbrick 141419,""2022-03-13 22:02:32"",""12.4"""
"Temperature for Smartbrick 141419,""2022-03-13 22:12:32"",""12.2"""
"Temperature for Smartbrick 141419,""2022-03-13 22:22:33"",""12.2"""
"Temperature for Smartbrick 141419,""2022-03-13 22:32:32"",""12"""
"Temperature for Smartbrick 141419,""2022-03-13 22:42:32"",""11.9"""
"Temperature for Smartbrick 141419,""2022-03-13 22:52:32"",""11.8"""
"Temperature for Smartbrick 141419,""2022-03-13 23:02:32"",""11.8"""
"Temperature for Smartbrick 141419,""2022-03-13 23:12:32"",""11.7"""
"Temperature for Smartbrick 141419,""2022-03-13 23:22:32"",""11.7"""
"Temperature for Smartbrick 141419,""2022-03-13 23:32:32"",""11.6"""
"Temperature for Smartbrick 141419,""2022-03-13 23:42:32"",""11.4"""
"Temperature for Smartbrick 141419,""2022-03-13 23:52:32"",""11.3"""
"Temperature for Smartbrick 141419,""2022-03-14 00:02:32"",""11.3"""
"Temperature for Smartbrick 141419,""2022-03-14 00:12:32"",""11.3"""
"Temperature for Smartbrick 141419,""2022-03-14 00:22:32"",""11.2"""
"Temperature for Smartbrick 141419,""2022-03-14 00:32:32"",""11.2"""
"Temperature for Smartbrick 141419,""2022-03-14 00:42:32"",""11.2"""
"Temperature for Smartbrick 141419,""2022-03-14 00:52:32"",""11.1"""
"Temperature for Smartbrick 141419,""2022-03-14 01:02:34"",""11.1"""
"Temperature for Smartbrick 141419,""2022-03-14 01:12:34"",""11.1"""
"Temperature for Smartbrick 141419,""2022-03-14 01:22:32"",""11"""
"Temperature for Smartbrick 141419,""2022-03-14 01:32:32"",""10.7"""
"Temperature for Smartbrick 141419,""2022-03-14 01:42:32"",""10.5"""
"Temperature for Smartbrick 141419,""2022-03-14 01:52:32"",""10.5"""
"Temperature for Smartbrick 141419,""2022-03-14 02:02:32"",""10.6"""
"Temperature for Smartbrick 141419,""2022-03-14 02:12:32"",""10.6"""
"Temperature for Smartbrick 141419,""2022-03-14 02:22:33"",""10.7"""
"Temperature for Smartbrick 141419,""2022-03-14 02:32:32"",""10.7"""
"Temperature for Smartbrick 141419,""2022-03-14 02:42:32"",""10.6"""
"Temperature for Smartbrick 141419,""2022-03-14 02:52:32"",""10.6"""
"Temperature for Smartbrick 141419,""2022-03-14 03:02:32"",""10.5"""
"Temperature for Smartbrick 141419,""2022-03-14 03:12:33"",""10.3"""
"Temperature for Smartbrick 141419,""2022-03-14 03:22:32"",""10.3"""
"Temperature for Smartbrick 141419,""2022-03-14 03:32:32"",""10.1"""
"Temperature for Smartbrick 141419,""2022-03-14 03:42:32"",""10.2"""
"Temperature for Smartbrick 141419,""2022-03-14 03:52:32"",""10.3"""
"Temperature for Smartbrick 141419,""2022-03-14 04:02:32"",""10.3"""
"Temperature for Smartbrick 141419,""2022-03-14 04:12:33"",""10.2"""
"Temperature for Smartbrick 141419,""2022-03-14 04:22:32"",""10.2"""
"Temperature for Smartbrick 141419,""2022-03-14 04:32:32"",""10.2"""
"Temperature for Smartbrick 141419,""2022-03-14 04:42:32"",""10.2"""
"Temperature for Smartbrick 141419,""2022-03-14 04:52:32"",""10.1"""
"Temperature for Smartbrick 141419,""2022-03-14 05:02:33"",""10.1"""
"Temperature for Smartbrick 141419,""2022-03-14 05:12:32"",""10.1"""
"Temperature for Smartbrick 141419,""2022-03-14 05:22:32"",""10.1"""
"Temperature for Smartbrick 141419,""2022-03-14 05:32:32"",""10.1"""
"Temperature for Smartbrick 141419,""2022-03-14 05:42:32"",""10"""
"Temperature for Smartbrick 141419,""2022-03-14 05:52:32"",""9.8"""
"Temperature for Smartbrick 141419,""2022-03-14 06:02:32"",""9.7"""
"Temperature for Smartbrick 141419,""2022-03-14 06:12:32"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-14 06:22:32"",""9.5"""
"Temperature for Smartbrick 141419,""2022-03-14 06:32:33"",""9.4"""
"Temperature for Smartbrick 141419,""2022-03-14 06:42:34"",""9.3"""
"Temperature for Smartbrick 141419,""2022-03-14 06:52:32"",""9.2"""
"Temperature for Smartbrick 141419,""2022-03-14 07:02:32"",""9.2"""
"Temperature for Smartbrick 141419,""2022-03-14 07:12:32"",""9.1"""
"Temperature for Smartbrick 141419,""2022-03-14 07:22:32"",""9"""
"Temperature for Smartbrick 141419,""2022-03-14 07:32:33"",""9.1"""
"Temperature for Smartbrick 141419,""2022-03-14 07:42:32"",""9.1"""
"Temperature for Smartbrick 141419,""2022-03-14 07:52:33"",""9.2"""
"Temperature for Smartbrick 141419,""2022-03-14 08:02:32"",""9.2"""
"Temperature for Smartbrick 141419,""2022-03-14 08:12:34"",""9.3"""
"Temperature for Smartbrick 141419,""2022-03-14 08:22:32"",""9.4"""
"Temperature for Smartbrick 141419,""2022-03-14 08:32:32"",""9.4"""
"Temperature for Smartbrick 141419,""2022-03-14 08:42:32"",""9.4"""
"Temperature for Smartbrick 141419,""2022-03-14 08:52:32"",""9.5"""
"Temperature for Smartbrick 141419,""2022-03-14 09:02:33"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-14 09:12:32"",""9.8"""
"Temperature for Smartbrick 141419,""2022-03-14 09:22:33"",""10"""
"Temperature for Smartbrick 141419,""2022-03-14 09:32:32"",""10.1"""
