2021-11-16 02:17:32,159,16041,-87,0.009911629874916034,171,+1.8301,+15.927
2021-11-16 03:17:31,158,16040,-78,0.009849939036162238,165,+1.8308,+15.909
2021-11-16 04:19:13,160,16040,-77,0.00997461659493019,174,+1.8308,+15.948
2021-11-16 05:17:32,157,16041,-67,0.009787021866305881,173,+1.8294,+15.865
2021-11-16 06:19:13,157,16044,-73,0.009785176016479052,174,+1.8305,+15.820
2021-11-16 07:22:35,168,16052,-79,0.01046547670179759,170,+1.8280,+15.815
2021-11-16 08:17:34,164,16050,-71,0.010217612972594893,166,+1.8300,+15.836
2021-11-16 09:19:13,153,16044,-68,0.00953590053702405,166,+1.8325,+15.818
2021-11-16 10:17:32,161,16046,-82,0.010033185557346745,166,+1.8304,+15.765
2021-11-16 11:22:38,167,16050,-81,0.010404476466163137,170,+1.8297,+15.723
2021-11-16 12:19:13,169,16054,-79,0.010526455201081178,166,+1.8309,+15.653
2021-11-16 13:17:33,155,16046,-77,0.009659316639457955,171,+1.8304,+15.755
2021-11-16 14:17:32,162,16051,-75,0.01009237625889016,163,+1.8304,+15.779
2021-11-16 15:22:38,158,16048,-75,0.009845038003166374,171,+1.8297,+15.733
2021-11-16 16:19:16,158,16049,-73,0.009844430276093262,163,+1.8305,+15.700
2021-11-16 17:19:14,159,16038,-71,0.009913532438080271,163,+1.8308,+15.710
2021-11-16 18:19:15,158,16046,-67,0.009846286718407142,163,+1.8294,+15.703
2021-11-16 19:17:34,167,16041,-71,0.010410344199969043,165,+1.8284,+15.645
2021-11-16 20:17:34,162,16041,-69,0.010098684259712018,168,+1.8305,+15.707
2021-11-16 21:24:18,158,16043,-80,0.009848091240331711,168,+1.8301,+15.726
2021-11-16 22:17:35,163,16039,-79,0.01016225523749487,162,+1.8277,+15.750
2021-11-16 23:19:14,161,16040,-66,0.010036984454826673,162,+1.8301,+15.721
2021-11-17 00:17:35,156,16043,-69,0.009723470722255831,166,+1.8304,+15.766
2021-11-17 01:20:58,164,16043,-67,0.010222081759724392,170,+1.8295,+15.737
2021-11-17 02:19:16,153,16051,-76,0.009531720854382865,165,+1.8292,+15.720
2021-11-17 03:19:15,156,16041,-79,0.009724654986156434,168,+1.8303,+15.710
2021-11-17 04:22:38,148,16045,-75,0.009223694987216924,163,+1.8292,+15.715
2021-11-17 05:19:16,154,16043,-90,0.009598756290146813,165,+1.8308,+15.707
2021-11-17 06:17:35,155,16046,-83,0.009659298633516434,171,+1.8294,+15.668
2021-11-17 07:17:35,157,16044,-82,0.009785149504077498,168,+1.8289,+15.658
